ID,playerid,name,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice
1911,370,Rudy,R,jumping on spot,central,Shootout,Cup,192,yes,null,null,null,2,Goal,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1912,370,Rudy,R,jumping on spot,central,Shootout,Cup,187,no,Goal,7,4,2,Missed,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,1
1913,371,Ruiz,L,no,central,Shootout,WM,190,no,null,null,null,last sixteen,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
1914,371,Ruiz,L,no,central,Shootout,WM,193,no,Goal,3,3,Quarter-Final,Goal,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1915,371,Ruiz,L,no,central,Ingame,WM,183,no,null,null,null,Group,null,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,3
1916,372,Rulli,R,no,central,Shootout,EL,192,no,null,null,null,Final,Goal,GK,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1917,373,Sabiri,R,no,slightly left,Ingame,League,189,no,null,null,null,null,null,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
1918,374,Sabitzer,R,no,central,Ingame,League,189,no,null,null,null,null,null,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1919,374,Sabitzer,R,no,central,Ingame,League,192,no,Goal,9,6,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1920,374,Sabitzer,R,no,central,Ingame,League,196,no,Goal,7,4,null,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1921,374,Sabitzer,R,no,central,Ingame,Cup,194,no,Goal,4,4,last sixteen,null,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
1922,374,Sabitzer,R,no,central,Ingame,League,197,no,Goal,7,4,null,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,6
1923,375,Sagnol,R,no,central,Shootout,WM,192,yes,null,null,null,Final,Goal,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1924,376,Saka,L,no,central,Shootout,EM,196,yes,null,null,null,Final,Saved,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1925,377,Salah,L,no,central,Ingame,WM-Quali,191,no,null,null,null,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1926,377,Salah,L,step right,clearly left,Ingame,WM-Quali,178,yes,Goal,7,4,Group,null,ST,moving,0.057122488,0.10530303,0.029171988,0.148926178,0.214014192,0.162905444,6
1927,377,Salah,L,jumping on spot,central,Ingame,League,195,no,Goal,6,6,null,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1928,377,Salah,L,step right,central,Ingame,League,195,no,Saved,9,6,null,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1929,377,Salah,L,jumping on spot,central,Ingame,WM,186,no,Goal,9,6,Group,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
1930,377,Salah,L,no,slightly right,Ingame,Africacup-Quali,191,no,Goal,3,3,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1931,377,Salah,L,step left,central,Ingame,Africacup-Quali,191,no,Saved,7,4,Group,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1932,377,Salah,L,step forward,central,Ingame,UCL,195,no,Saved,9,6,Group,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,5
1933,377,Salah,L,no,central,Ingame,League,191,no,Goal,5,5,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
1934,377,Salah,L,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,5
1935,377,Salah,L,no,central,Ingame,League,191,no,Goal,5,5,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1936,377,Salah,L,no,central,Ingame,UCL,188,no,Goal,6,6,Final,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1937,377,Salah,L,jumping on spot,central,Shootout,Cup,184,yes,Goal,5,5,Final,Goal,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1938,377,Salah,L,no,central,Shootout,Cup,186,no,Goal,4,4,Final,Goal,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1939,377,Salah,L,jumping on spot,central,Ingame,League,190,no,Goal,7,4,null,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,1
1940,377,Salah,L,no,slightly left,Ingame,League,195,no,Goal,1,1,null,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1941,377,Salah,L,no,central,Ingame,League,190,no,Goal,9,6,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1942,377,Salah,L,jumping on spot,central,Shootout,Cup,195,no,Goal,9,6,Final,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1943,377,Salah,L,no,central,Ingame,League,196,no,Goal,6,6,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,2
1944,377,Salah,L,jumping left and right,central,Ingame,League,196,no,Goal,2,2,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
1945,377,Salah,L,no,central,Ingame,UCL,195,no,Goal,7,4,Group,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,6
1946,377,Salah,L,no,central,Ingame,League,190,no,Goal,9,6,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,5
1947,377,Salah,L,no,central,Ingame,League,188,no,Goal,8,5,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1948,377,Salah,L,jumping on spot,central,Ingame,League,195,no,Goal,4,4,null,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,5
1949,377,Salah,L,no,central,Ingame,League,188,no,Goal,8,5,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1
1950,377,Sallai,R,no,central,Ingame,League,196,no,null,null,null,null,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,5
1951,378,Salpingidis,R,jumping on spot,central,Ingame,EM,193,no,null,null,null,Quarter-Final,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1952,379,Samaras,R,step forward,central,Ingame,WM,180,yes,null,null,null,Group,null,ST,moving,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,3
1953,380,Sanches,R,no,central,Shootout,EM,190,no,null,null,null,Quarter-Final,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,1
1954,380,Sanches,R,no,central,Ingame,Cup,194,no,Goal,1,1,2,null,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,1
1955,381,Sánchez,R,no,central,Shootout,WM,186,no,null,null,null,last sixteen,Missed,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1956,382,Sancho,R,no,central,Ingame,Cup,196,no,null,null,null,1,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,2
1957,382,Sancho,R,no,central,Ingame,UCL,191,no,Goal,5,2,Group,null,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1958,382,Sancho,R,no,central,Ingame,League,185,no,Goal,9,6,null,null,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
1959,382,Sancho,R,no,central,Shootout,EM,196,no,Goal,9,6,Final,Goal,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1960,383,Sarpei,R,jumping on spot,central,Shootout,Cup,187,no,null,null,null,2,Goal,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1961,384,Sassi,R,no,central,Ingame,WM,185,no,null,null,null,Group,null,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1962,385,Saúl Niguez,L,no,central,Shootout,UCL,189,no,null,null,null,last sixteen,Goal,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1963,385,Saúl Niguez,L,no,central,Shootout,UCL,185,no,Goal,6,6,Final,Goal,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
1964,385,Saúl Niguez,L,no,central,Ingame,Cup,184,no,Goal,7,4,4,null,MF,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
1965,385,Saúl Niguez,L,no,central,Ingame,League,191,no,Goal,4,4,null,null,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1966,385,Saúl Niguez,L,no,central,Shootout,Cup,199,no,Saved,9,6,Final,Goal,MF,still,0.070700075,0.113257576,0.03610595,0.184324811,0.264883758,0.201626843,4
1967,385,Saúl Niguez,L,jumping left and right,central,Ingame,League,187,no,Missed,7,4,null,null,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1968,385,Saúl Niguez,L,jumping on spot,central,Ingame,League,187,no,Goal,9,6,null,null,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
1969,385,Saúl Niguez,L,no,central,Ingame,League,191,no,Goal,9,6,null,null,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
1970,386,Scamacca,R,no,central,Ingame,League,188,no,null,null,null,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,2
1971,387,Schär,R,no,central,Shootout,EM,190,no,null,null,null,last sixteen,Goal,DF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
1972,387,Schär,R,jumping on spot,central,Shootout,EM,188,no,null,null,null,last sixteen,Goal,DF,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,3
1973,387,Schär,R,jumping left and right,slightly left,Shootout,EM,190,no,Goal,6,3,Quarter-Final,Goal,DF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1974,388,Schick,L,jumping on spot,central,Ingame,EM,188,no,null,null,null,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
1975,389,Schlüter,L,jumping on spot,central,Shootout,Cup,189,no,null,null,null,1,Goal,DF,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,3
1976,390,Schöne,R,no,central,Shootout,WM,191,no,null,null,null,last sixteen,Goal,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
1977,391,Schorch,R,no,central,Shootout,Cup,192,yes,null,null,null,Quarter-Final,Goal,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
1978,392,Schweinsteiger,R,no,central,Shootout,EM,192,yes,null,null,null,Quarter-Final,Saved,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,1
1979,393,Scotti,R,step forward,central,Shootout,WM,183,no,null,null,null,Quarter-Final,Goal,DF,moving,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,5
1980,394,Seguin,R,jumping on spot,central,Ingame,Cup,187,yes,null,null,null,2,null,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1981,394,Seguin,R,jumping on spot,central,Shootout,Cup,187,no,Saved,4,4,2,Goal,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
1982,395,Selke,R,jumping on spot,central,Shootout,Cup,185,yes,null,null,null,2,Goal,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,5
1983,395,Selke,R,no,central,Ingame,League,189,no,Goal,8,5,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,3
1984,396,Senna,R,links geneigt,central,Shootout,EM,192,no,null,null,null,Quarter-Final,null,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
1985,397,Sentürk,R,step right,clearly right,Shootout,EM,193,no,null,null,null,Quarter-Final,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
1986,398,Serra,L,jumping on spot,central,Shootout,Cup,193,no,null,null,null,2,Goal,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
1987,399,Sessegnon,L,jumping on spot,central,Shootout,Cup,187,no,null,null,null,2,Goal,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,3
1988,400,Shaqiri,L,no,central,Shootout,EM,190,no,null,null,null,last sixteen,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
1989,401,Shaw,L,no,central,Shootout,EL,189,yes,null,null,null,Final,Goal,DF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
1990,402,Shevchenko,R,links geneigt,central,Ingame,WM,188,no,null,null,null,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5
1991,402,Shevchenko,R,no,central,Shootout,WM,197,no,Goal,5,5,last sixteen,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,4
1992,403,Sigurdsson,R,links geneigt,central,Ingame,EM,190,no,null,null,null,Group,null,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1993,403,Sigurdsson,R,no,central,Ingame,WM,196,no,null,null,null,Group,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,3
1994,403,Sigurdsson,R,no,central,Ingame,WM,201,no,Missed,3,3,Group,null,MF,still,0.071993178,0.114015152,0.036766327,0.187696109,0.269728478,0.205314596,2
1995,404,Silva,R,no,central,Ingame,WM,196,no,null,null,null,Group,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6
1996,404,Silva,R,step right,central,Ingame,League,186,no,Goal,9,6,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
1997,404,Silva,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,3
1998,404,Silva,R,null,0,Ingame,League,190,no,Goal,6,3,null,null,ST,null,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
1999,404,Silva,R,links geneigt,central,Ingame,League,189,no,Saved,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
2000,404,Silva,R,jumping on spot,central,Ingame,League,184,no,Goal,9,6,null,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,6
2001,404,Silva,R,no,central,Ingame,UCL-Quali,191,no,Saved,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
2002,404,Silva,R,jumping on spot,slightly left,Ingame,League,186,no,Goal,1,1,null,null,ST,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
2003,404,Silva,R,step forward,slightly right,Ingame,UCL,188,yes,Goal,7,4,Group,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
2004,404,Silva,R,no,central,Shootout,Cup,187,no,Goal,9,6,4,Missed,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
2005,404,Silva,R,no,central,Ingame,League,190,no,Saved,4,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
2006,404,Silva,R,links geneigt,central,Ingame,UCL,193,no,Saved,9,6,Group,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
2007,404,Silva,R,no,central,Ingame,League,194,no,Goal,9,6,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
2008,404,Silva,R,no,central,Ingame,League,185,no,Goal,9,6,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,5
2009,404,Silva,R,jumping on spot,central,Ingame,League,183,no,Goal,5,5,null,null,ST,moving,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,1
2010,404,Silva,R,no,central,Ingame,League,186,no,Goal,4,1,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
2011,404,Silva,R,no,central,Ingame,Cup,183,no,Goal,7,4,match place 3,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
2012,404,Silva,R,no,central,Ingame,Cup,182,no,Saved,7,4,4,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,4
2013,404,Silva,R,jumping on spot,central,Ingame,Cup,189,no,Saved,7,4,last sixteen,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
2014,404,Silva,R,jumping on spot,central,Ingame,Cup,196,no,Goal,9,6,Quarter-Final,null,ST,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,1
2015,404,Silva,R,no,central,Ingame,League,197,no,Goal,1,1,null,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,6
2016,404,Silva,R,jumping on spot,central,Ingame,League,189,no,Goal,6,6,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
2017,404,Silva,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
2018,404,Silva,R,no,central,Ingame,League,183,no,Goal,9,6,null,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,6
2019,404,Silva,R,jumping on spot,central,Ingame,League,194,no,Goal,9,6,null,null,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
2020,404,Silva,R,jumping on spot,central,Ingame,League,194,no,Goal,9,6,null,null,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
2021,404,Silva,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
2022,404,Silva,R,no,central,Ingame,League,194,no,Goal,9,6,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
2023,405,Simao,R,jumping left and right,clearly right,Ingame,WM,184,no,null,null,null,Group,null,MF,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,1
2024,405,Simao,R,jumping on spot,slightly right,Shootout,WM,193,no,Goal,4,1,Quarter-Final,null,MF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
2025,406,Skov,L,jumping on spot,central,Shootout,Cup,187,no,null,null,null,2,Goal,MF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
2026,407,Skrzybski,R,jumping on spot,central,Shootout,Cup,190,no,null,null,null,Quarter-Final,Saved,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
2027,407,Skrzybski,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
2028,408,Smolov,R,no,central,Shootout,WM,192,no,null,null,null,last sixteen,Goal,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
2029,408,Smolov,R,jumping left and right,central,Shootout,WM,191,no,Goal,4,4,Quarter-Final,null,ST,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
2030,409,Sneijder,R,no,central,Shootout,WM,185,no,null,null,null,Quarter-Final,Goal,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
2031,409,Sneijder,R,no,central,Shootout,WM,192,no,Goal,4,4,Semi-Final,Goal,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,1
2032,410,Soldado,R,no,central,Ingame,League,196,no,null,null,null,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
2033,411,Sörloth,L,jumping on spot,central,Ingame,League,185,no,null,null,null,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
2034,412,Srna,R,no,central,Ingame,WM,180,no,null,null,null,Group,null,DF,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,6
2035,412,Srna,R,no,central,Shootout,EM,187,no,null,null,null,Quarter-Final,null,DF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
